id,cuisine
7801,italian
45246,italian
31901,italian
20449,italian
19367,italian
41457,italian
12159,italian
48164,italian
48884,italian
33137,italian
23778,italian
17154,italian
49078,italian
11125,italian
4280,italian
33377,italian
15884,italian
44340,italian
25351,italian
23271,italian
36191,italian
48074,italian
47618,italian
20153,italian
40548,italian
22858,italian
6224,italian
31972,italian
4190,italian
22066,italian
45809,italian
16888,italian
41177,italian
2585,italian
34835,italian
27465,italian
32614,italian
23845,italian
8345,italian
15313,italian
36741,italian
6845,italian
24184,italian
10632,italian
46732,italian
7328,italian
37610,italian
39472,italian
26291,italian
30621,italian
5188,italian
29760,italian
45337,italian
31663,italian
3965,italian
19981,italian
23268,italian
39421,italian
19286,italian
33493,italian
18035,italian
19669,italian
6073,italian
10457,italian
24605,italian
37873,italian
3753,italian
8218,italian
28513,italian
40161,italian
35777,italian
38159,italian
20380,italian
20309,italian
22178,italian
44534,italian
36812,italian
771,italian
14453,italian
37861,italian
40670,italian
33687,italian
11720,italian
41612,italian
27089,italian
18732,italian
46522,italian
44217,italian
10202,italian
40090,italian
9314,italian
38428,italian
25439,italian
39775,italian
13463,italian
21501,italian
47894,italian
6270,italian
37860,italian
21988,italian
7205,italian
12797,italian
45258,italian
30940,italian
9264,italian
14576,italian
28890,italian
20128,italian
7330,italian
20464,italian
19619,italian
37972,italian
41015,italian
47310,italian
27652,italian
42503,italian
19581,italian
20539,italian
13159,italian
45674,italian
25381,italian
17734,italian
15502,italian
1949,italian
7784,italian
23870,italian
42,italian
34881,italian
2680,italian
10299,italian
3737,italian
42343,italian
21785,italian
8581,italian
42710,italian
16804,italian
37626,italian
48805,italian
2746,italian
24899,italian
25649,italian
6723,italian
34402,italian
3080,italian
26264,italian
37408,italian
117,italian
34481,italian
43553,italian
39747,italian
30499,italian
19980,italian
32277,italian
36165,italian
2649,italian
17428,italian
31069,italian
26188,italian
8944,italian
2473,italian
14931,italian
21552,italian
13444,italian
46119,italian
37942,italian
32162,italian
36605,italian
48647,italian
12709,italian
1405,italian
34269,italian
31633,italian
29169,italian
10732,italian
40433,italian
30014,italian
48847,italian
26587,italian
36983,italian
34931,italian
4244,italian
16864,italian
17047,italian
34698,italian
44532,italian
23604,italian
27463,italian
34501,italian
13649,italian
988,italian
27926,italian
40240,italian
18053,italian
22028,italian
39276,italian
39745,italian
30015,italian
22494,italian
12204,italian
43428,italian
45026,italian
28904,italian
25853,italian
25684,italian
31720,italian
9748,italian
34476,italian
32266,italian
46371,italian
27590,italian
38339,italian
18848,italian
14586,italian
32960,italian
16071,italian
4465,italian
11751,italian
17484,italian
12431,italian
14316,italian
350,italian
8350,italian
8150,italian
12811,italian
29552,italian
15059,italian
30181,italian
5940,italian
3558,italian
1301,italian
36040,italian
17620,italian
34863,italian
22221,italian
43531,italian
29487,italian
38609,italian
35173,italian
21574,italian
17311,italian
24821,italian
9045,italian
41741,italian
37423,italian
32994,italian
1745,italian
48841,italian
44365,italian
48137,italian
32281,italian
28754,italian
8846,italian
9325,italian
23826,italian
3729,italian
32854,italian
24634,italian
35683,italian
41237,italian
14264,italian
14540,italian
34479,italian
43676,italian
4334,italian
45219,italian
38586,italian
18898,italian
9186,italian
23776,italian
12057,italian
7286,italian
17178,italian
29828,italian
39864,italian
45033,italian
5234,italian
5148,italian
17511,italian
11619,italian
18537,italian
8098,italian
665,italian
3284,italian
33577,italian
582,italian
23054,italian
1107,italian
44356,italian
11102,italian
10639,italian
32597,italian
3225,italian
10069,italian
1725,italian
22430,italian
11695,italian
1996,italian
4363,italian
22108,italian
24945,italian
18023,italian
38926,italian
47046,italian
10334,italian
47439,italian
6390,italian
25613,italian
941,italian
23577,italian
37256,italian
23274,italian
5266,italian
15242,italian
10095,italian
6494,italian
18939,italian
9909,italian
37592,italian
45816,italian
5794,italian
48883,italian
22861,italian
30746,italian
43915,italian
15762,italian
2193,italian
22184,italian
18771,italian
39251,italian
33808,italian
31324,italian
23025,italian
6685,italian
8806,italian
45128,italian
47906,italian
16457,italian
41292,italian
11479,italian
31614,italian
12477,italian
23867,italian
5114,italian
48589,italian
20323,italian
24453,italian
10894,italian
22331,italian
39611,italian
43758,italian
3677,italian
9868,italian
7365,italian
36795,italian
47681,italian
9738,italian
1975,italian
21202,italian
7444,italian
35829,italian
4093,italian
14822,italian
21688,italian
38816,italian
27283,italian
7176,italian
24786,italian
34405,italian
635,italian
7364,italian
23908,italian
35214,italian
49205,italian
18914,italian
15346,italian
23098,italian
46704,italian
11788,italian
41012,italian
34837,italian
5497,italian
13835,italian
39134,italian
42029,italian
12570,italian
27268,italian
23854,italian
45995,italian
4377,italian
18561,italian
11215,italian
45362,italian
24466,italian
36425,italian
48902,italian
11196,italian
6030,italian
37762,italian
29460,italian
45798,italian
31388,italian
37731,italian
18867,italian
9122,italian
17542,italian
22349,italian
44970,italian
35984,italian
30711,italian
30977,italian
12105,italian
22538,italian
31376,italian
7125,italian
16878,italian
26002,italian
35469,italian
20587,italian
41172,italian
46381,italian
22031,italian
45673,italian
6003,italian
9798,italian
19125,italian
1932,italian
9091,italian
42088,italian
22797,italian
30950,italian
31545,italian
31409,italian
32783,italian
3096,italian
40650,italian
3133,italian
12746,italian
26859,italian
7415,italian
25636,italian
45735,italian
2629,italian
18969,italian
24320,italian
43959,italian
20094,italian
47316,italian
30590,italian
4974,italian
26792,italian
27920,italian
30368,italian
37035,italian
49117,italian
12891,italian
7148,italian
22433,italian
14863,italian
15255,italian
18172,italian
34497,italian
16484,italian
23341,italian
30034,italian
11474,italian
28817,italian
32402,italian
2511,italian
12043,italian
33713,italian
19924,italian
768,italian
38569,italian
19134,italian
29710,italian
5489,italian
1535,italian
11779,italian
42927,italian
19975,italian
44318,italian
5063,italian
20722,italian
7340,italian
38333,italian
18475,italian
28125,italian
7617,italian
9674,italian
41087,italian
15430,italian
38896,italian
42133,italian
19220,italian
1576,italian
4293,italian
8292,italian
9704,italian
2675,italian
1664,italian
4488,italian
46837,italian
42167,italian
46449,italian
26984,italian
26665,italian
40053,italian
10691,italian
47916,italian
10955,italian
13514,italian
22487,italian
34831,italian
23650,italian
34852,italian
28749,italian
5536,italian
30894,italian
2366,italian
17105,italian
15327,italian
41887,italian
5920,italian
32376,italian
27864,italian
10361,italian
20878,italian
25461,italian
14051,italian
44849,italian
1541,italian
908,italian
12059,italian
19464,italian
6120,italian
34498,italian
16666,italian
19118,italian
1484,italian
47998,italian
30282,italian
28974,italian
16893,italian
49223,italian
35482,italian
29500,italian
26270,italian
21551,italian
18571,italian
4144,italian
8436,italian
24343,italian
5706,italian
34003,italian
31332,italian
30861,italian
25779,italian
5531,italian
9085,italian
14711,italian
31632,italian
38002,italian
4562,italian
26604,italian
21800,italian
25844,italian
6113,italian
48105,italian
26886,italian
30639,italian
41040,italian
35359,italian
40971,italian
26403,italian
45138,italian
27629,italian
16379,italian
39698,italian
43697,italian
12935,italian
30260,italian
27705,italian
30896,italian
33072,italian
18562,italian
27340,italian
39247,italian
35549,italian
17226,italian
42827,italian
48490,italian
38311,italian
17539,italian
10841,italian
13689,italian
5138,italian
18428,italian
47495,italian
3844,italian
41911,italian
28558,italian
37652,italian
43320,italian
3265,italian
30471,italian
37488,italian
46154,italian
17884,italian
41232,italian
18734,italian
13743,italian
36343,italian
7030,italian
24613,italian
38710,italian
12280,italian
29996,italian
27749,italian
8235,italian
2938,italian
47824,italian
21818,italian
10005,italian
27040,italian
48042,italian
18261,italian
44149,italian
17768,italian
17698,italian
1200,italian
17410,italian
12595,italian
48891,italian
17784,italian
11882,italian
38280,italian
480,italian
26355,italian
45386,italian
42955,italian
31678,italian
4506,italian
44155,italian
11633,italian
21253,italian
46025,italian
10314,italian
46874,italian
38432,italian
48935,italian
2490,italian
8591,italian
26318,italian
37469,italian
4102,italian
15647,italian
9121,italian
7929,italian
38228,italian
14957,italian
18414,italian
5231,italian
33604,italian
12735,italian
19523,italian
7853,italian
33163,italian
5630,italian
35049,italian
7965,italian
39821,italian
27157,italian
28318,italian
11275,italian
4034,italian
37380,italian
3470,italian
701,italian
37996,italian
10483,italian
18610,italian
42759,italian
11426,italian
44136,italian
24261,italian
8985,italian
28040,italian
31071,italian
6453,italian
48762,italian
36159,italian
21417,italian
26451,italian
19979,italian
44803,italian
35560,italian
39937,italian
6593,italian
31735,italian
13153,italian
1411,italian
31664,italian
32101,italian
33367,italian
46628,italian
32747,italian
2377,italian
14640,italian
48493,italian
6752,italian
17519,italian
45167,italian
5975,italian
28189,italian
37891,italian
31530,italian
22880,italian
41020,italian
32047,italian
30877,italian
6700,italian
34641,italian
25706,italian
35164,italian
10066,italian
11681,italian
40920,italian
43481,italian
33705,italian
46679,italian
17635,italian
6235,italian
49572,italian
14373,italian
25511,italian
47652,italian
24214,italian
40625,italian
20447,italian
13533,italian
10195,italian
27795,italian
23014,italian
7561,italian
23812,italian
24952,italian
41557,italian
15847,italian
20202,italian
16301,italian
27106,italian
5037,italian
15253,italian
22270,italian
39918,italian
11398,italian
44174,italian
8231,italian
34639,italian
33855,italian
14041,italian
37934,italian
6104,italian
27251,italian
47206,italian
46137,italian
31102,italian
33073,italian
4661,italian
25610,italian
31029,italian
23440,italian
42385,italian
45895,italian
34229,italian
31486,italian
47198,italian
23006,italian
14166,italian
12425,italian
46583,italian
20880,italian
13762,italian
47701,italian
26679,italian
7296,italian
8520,italian
34428,italian
40138,italian
1967,italian
12854,italian
12646,italian
40178,italian
16990,italian
172,italian
28381,italian
41826,italian
36860,italian
20795,italian
6626,italian
20589,italian
4024,italian
34359,italian
29651,italian
49442,italian
5049,italian
1337,italian
29433,italian
10717,italian
15957,italian
20499,italian
38018,italian
18150,italian
46524,italian
40473,italian
21554,italian
42695,italian
48951,italian
46544,italian
8376,italian
33109,italian
41448,italian
11784,italian
36889,italian
47140,italian
16207,italian
4708,italian
9630,italian
43778,italian
5540,italian
33015,italian
32258,italian
49287,italian
36720,italian
14956,italian
36140,italian
31818,italian
15827,italian
16331,italian
39064,italian
17103,italian
42799,italian
46829,italian
39560,italian
19496,italian
23809,italian
4056,italian
1214,italian
27520,italian
28815,italian
38950,italian
9720,italian
16896,italian
23108,italian
44539,italian
45542,italian
10080,italian
10467,italian
29668,italian
6948,italian
18308,italian
41138,italian
35252,italian
45559,italian
45169,italian
22539,italian
14601,italian
46738,italian
36644,italian
18064,italian
12989,italian
29125,italian
10810,italian
39796,italian
30688,italian
25386,italian
5550,italian
26998,italian
30398,italian
40333,italian
24265,italian
18953,italian
24287,italian
36631,italian
33500,italian
9719,italian
18589,italian
25430,italian
48525,italian
4337,italian
30578,italian
18333,italian
7556,italian
13108,italian
30208,italian
23114,italian
46118,italian
37800,italian
3390,italian
7445,italian
34030,italian
40358,italian
40028,italian
45708,italian
7393,italian
3619,italian
29848,italian
25705,italian
25919,italian
4874,italian
47709,italian
30281,italian
16044,italian
1353,italian
1339,italian
48060,italian
12829,italian
24191,italian
3859,italian
10744,italian
45958,italian
9028,italian
45733,italian
21752,italian
21085,italian
45884,italian
22860,italian
39506,italian
25569,italian
36896,italian
33018,italian
15341,italian
18983,italian
5885,italian
18704,italian
31610,italian
3401,italian
35168,italian
29209,italian
36347,italian
1785,italian
38673,italian
49486,italian
13583,italian
33926,italian
40470,italian
26337,italian
6731,italian
44459,italian
22824,italian
29264,italian
25558,italian
23080,italian
14670,italian
27553,italian
17525,italian
6077,italian
24098,italian
2510,italian
26921,italian
23088,italian
31468,italian
32381,italian
44835,italian
32368,italian
27208,italian
14242,italian
19659,italian
43094,italian
15760,italian
11814,italian
15262,italian
21825,italian
39447,italian
18247,italian
32682,italian
37504,italian
20319,italian
32522,italian
44455,italian
49148,italian
2114,italian
31361,italian
28348,italian
22226,italian
33911,italian
16916,italian
35988,italian
43563,italian
35964,italian
26651,italian
15924,italian
48851,italian
23692,italian
44971,italian
31673,italian
11741,italian
1087,italian
36591,italian
24651,italian
16791,italian
28578,italian
4537,italian
24876,italian
31584,italian
39456,italian
39474,italian
11103,italian
17650,italian
40495,italian
3434,italian
10911,italian
35249,italian
8344,italian
47259,italian
42808,italian
39649,italian
316,italian
43351,italian
32617,italian
27624,italian
8796,italian
43592,italian
45582,italian
31146,italian
22025,italian
33118,italian
7641,italian
48678,italian
36267,italian
29542,italian
15157,italian
14285,italian
40043,italian
3532,italian
16823,italian
4961,italian
27022,italian
41659,italian
31690,italian
41702,italian
13661,italian
8855,italian
30533,italian
30909,italian
47943,italian
45916,italian
33460,italian
35100,italian
31513,italian
15005,italian
21308,italian
14321,italian
719,italian
45509,italian
10308,italian
2071,italian
853,italian
30255,italian
47546,italian
13974,italian
11583,italian
36373,italian
45398,italian
36622,italian
46510,italian
15712,italian
36418,italian
38314,italian
27960,italian
14656,italian
3838,italian
18439,italian
15998,italian
31815,italian
21879,italian
40095,italian
43972,italian
23982,italian
23836,italian
46159,italian
4302,italian
35145,italian
30222,italian
30560,italian
19781,italian
16250,italian
32866,italian
31665,italian
47334,italian
34527,italian
5760,italian
13027,italian
20855,italian
8816,italian
45001,italian
9143,italian
19989,italian
42673,italian
30565,italian
26924,italian
22404,italian
4272,italian
2728,italian
26853,italian
20862,italian
25107,italian
38168,italian
7053,italian
28624,italian
7237,italian
18398,italian
46793,italian
31501,italian
20617,italian
28046,italian
17167,italian
30370,italian
31984,italian
25643,italian
6394,italian
34282,italian
47658,italian
24087,italian
26732,italian
29627,italian
37412,italian
15435,italian
26066,italian
47869,italian
48059,italian
39577,italian
41509,italian
34606,italian
2021,italian
2532,italian
27724,italian
8754,italian
4301,italian
25137,italian
24483,italian
8566,italian
46526,italian
42148,italian
17663,italian
25669,italian
4011,italian
19432,italian
11439,italian
1162,italian
20953,italian
38796,italian
30043,italian
36182,italian
33840,italian
43911,italian
5736,italian
17534,italian
51,italian
1032,italian
32889,italian
34487,italian
49264,italian
5804,italian
9724,italian
4112,italian
16786,italian
2781,italian
5785,italian
17249,italian
27894,italian
11444,italian
35396,italian
15083,italian
36320,italian
49475,italian
32585,italian
22474,italian
3014,italian
40396,italian
36634,italian
18543,italian
22089,italian
33545,italian
29049,italian
9681,italian
31476,italian
46081,italian
1293,italian
3830,italian
49201,italian
4236,italian
17185,italian
48757,italian
48277,italian
19192,italian
23579,italian
867,italian
919,italian
11704,italian
10939,italian
6397,italian
21926,italian
41831,italian
29221,italian
15627,italian
24228,italian
31854,italian
45533,italian
24915,italian
6750,italian
43562,italian
37717,italian
8060,italian
27317,italian
23501,italian
22255,italian
27812,italian
31490,italian
43951,italian
11407,italian
31821,italian
32173,italian
36050,italian
18967,italian
20530,italian
21805,italian
28743,italian
29386,italian
28475,italian
48106,italian
14681,italian
49120,italian
27651,italian
2803,italian
27372,italian
25807,italian
25050,italian
35790,italian
42729,italian
6419,italian
19723,italian
11569,italian
10002,italian
28748,italian
33729,italian
6109,italian
9245,italian
6013,italian
4408,italian
3973,italian
5079,italian
43736,italian
43841,italian
17547,italian
1014,italian
16213,italian
27984,italian
16158,italian
13703,italian
7838,italian
40922,italian
15497,italian
18323,italian
24432,italian
4125,italian
47287,italian
27909,italian
42533,italian
41140,italian
12009,italian
24666,italian
9000,italian
33269,italian
35110,italian
14557,italian
1002,italian
3870,italian
44030,italian
4669,italian
18282,italian
25388,italian
30918,italian
31096,italian
11806,italian
35840,italian
29994,italian
16630,italian
4862,italian
6376,italian
21696,italian
2875,italian
11132,italian
22506,italian
1397,italian
17443,italian
21524,italian
29622,italian
36085,italian
39557,italian
2648,italian
40347,italian
38771,italian
44395,italian
39038,italian
24321,italian
47886,italian
15905,italian
3533,italian
36315,italian
46414,italian
29440,italian
4754,italian
17729,italian
42372,italian
34214,italian
9500,italian
25896,italian
12995,italian
11756,italian
22586,italian
32800,italian
10408,italian
10572,italian
24046,italian
30697,italian
46439,italian
38885,italian
20199,italian
45830,italian
10050,italian
20936,italian
32765,italian
28668,italian
45215,italian
6217,italian
40777,italian
46472,italian
2281,italian
38572,italian
6585,italian
14684,italian
9667,italian
14907,italian
8693,italian
18101,italian
21028,italian
18313,italian
9982,italian
6976,italian
40781,italian
46741,italian
3444,italian
45802,italian
12432,italian
6856,italian
23581,italian
9211,italian
34069,italian
22324,italian
26983,italian
35515,italian
19409,italian
9731,italian
39758,italian
42449,italian
22877,italian
23264,italian
26064,italian
9606,italian
7595,italian
10261,italian
24981,italian
47183,italian
12375,italian
23489,italian
3309,italian
44269,italian
21212,italian
44846,italian
3875,italian
36756,italian
9086,italian
29308,italian
19797,italian
21599,italian
36287,italian
27373,italian
12132,italian
24708,italian
22669,italian
46213,italian
47599,italian
37858,italian
46458,italian
34236,italian
7138,italian
4875,italian
24731,italian
11611,italian
20894,italian
12151,italian
49053,italian
43792,italian
6018,italian
42349,italian
29888,italian
30048,italian
8955,italian
5600,italian
31683,italian
20995,italian
24548,italian
10270,italian
28782,italian
13966,italian
44278,italian
40731,italian
19851,italian
12641,italian
17720,italian
37801,italian
13693,italian
603,italian
8988,italian
24909,italian
43047,italian
11217,italian
22969,italian
39295,italian
44185,italian
327,italian
12836,italian
11299,italian
34168,italian
15066,italian
13971,italian
20664,italian
49079,italian
6770,italian
37297,italian
44681,italian
25754,italian
28550,italian
29004,italian
49518,italian
46998,italian
4823,italian
15740,italian
49054,italian
19638,italian
43786,italian
10856,italian
3192,italian
1796,italian
236,italian
37505,italian
21677,italian
38126,italian
20081,italian
10068,italian
27020,italian
40715,italian
4271,italian
17579,italian
27270,italian
28267,italian
27677,italian
32604,italian
37138,italian
6294,italian
32315,italian
41792,italian
16595,italian
34078,italian
13794,italian
48213,italian
31810,italian
9232,italian
20850,italian
16448,italian
17795,italian
30674,italian
29811,italian
33646,italian
10369,italian
35048,italian
46730,italian
11477,italian
5846,italian
24667,italian
22900,italian
9423,italian
42347,italian
10922,italian
15777,italian
1195,italian
29279,italian
17614,italian
21031,italian
9019,italian
8853,italian
27544,italian
4608,italian
2769,italian
10110,italian
31823,italian
26227,italian
24508,italian
43947,italian
47277,italian
22220,italian
33214,italian
33312,italian
7928,italian
32869,italian
42076,italian
36891,italian
30152,italian
313,italian
47091,italian
14514,italian
18235,italian
26042,italian
35038,italian
13978,italian
47002,italian
21094,italian
13017,italian
16372,italian
31550,italian
370,italian
23916,italian
16521,italian
22802,italian
16357,italian
21960,italian
13401,italian
46443,italian
28013,italian
47479,italian
28441,italian
48359,italian
4193,italian
10128,italian
31943,italian
22214,italian
19154,italian
40075,italian
28502,italian
26138,italian
43438,italian
2242,italian
26504,italian
39388,italian
30011,italian
21840,italian
46986,italian
47365,italian
16845,italian
14543,italian
26612,italian
24167,italian
16540,italian
11760,italian
27205,italian
27053,italian
11126,italian
4673,italian
6873,italian
6924,italian
1156,italian
35065,italian
25018,italian
2013,italian
41180,italian
133,italian
15558,italian
25721,italian
36543,italian
4381,italian
12857,italian
43016,italian
44901,italian
47981,italian
17942,italian
10158,italian
11575,italian
2784,italian
229,italian
3330,italian
8096,italian
10475,italian
28164,italian
40324,italian
35644,italian
12882,italian
36403,italian
31482,italian
19854,italian
34136,italian
26289,italian
24955,italian
3785,italian
42392,italian
40628,italian
4253,italian
19562,italian
1189,italian
27870,italian
339,italian
36589,italian
519,italian
26577,italian
9258,italian
18690,italian
41665,italian
4485,italian
6221,italian
8131,italian
27672,italian
13033,italian
34580,italian
30508,italian
38865,italian
47149,italian
24924,italian
38795,italian
44825,italian
36855,italian
48305,italian
19482,italian
8935,italian
37946,italian
13755,italian
47007,italian
34742,italian
8527,italian
19206,italian
25799,italian
26985,italian
49104,italian
47871,italian
45767,italian
42406,italian
39016,italian
32666,italian
47848,italian
23698,italian
21671,italian
9897,italian
5454,italian
45957,italian
41165,italian
4571,italian
29052,italian
26740,italian
12496,italian
28878,italian
45139,italian
256,italian
5311,italian
32114,italian
36869,italian
39652,italian
25933,italian
38099,italian
38369,italian
22489,italian
11365,italian
48544,italian
22670,italian
1218,italian
39519,italian
8839,italian
36245,italian
14797,italian
5268,italian
10358,italian
10036,italian
37307,italian
40597,italian
29688,italian
19783,italian
423,italian
27353,italian
19759,italian
10429,italian
45689,italian
1169,italian
34243,italian
32838,italian
48853,italian
45757,italian
27531,italian
32236,italian
34638,italian
47946,italian
30598,italian
1749,italian
21939,italian
30875,italian
42792,italian
12380,italian
48403,italian
34186,italian
15900,italian
38907,italian
35447,italian
31842,italian
33953,italian
20569,italian
29822,italian
584,italian
24004,italian
43265,italian
29251,italian
33798,italian
21312,italian
3739,italian
24748,italian
25311,italian
43715,italian
21934,italian
20538,italian
48840,italian
6586,italian
37771,italian
6112,italian
47944,italian
38275,italian
28126,italian
22422,italian
5305,italian
35772,italian
5341,italian
49491,italian
743,italian
26558,italian
13925,italian
41764,italian
36120,italian
6952,italian
40620,italian
17124,italian
23444,italian
1977,italian
13417,italian
42123,italian
45457,italian
1655,italian
33346,italian
26981,italian
3067,italian
25273,italian
16897,italian
10284,italian
45324,italian
33733,italian
33326,italian
39337,italian
13674,italian
3726,italian
4501,italian
48437,italian
22443,italian
38069,italian
37740,italian
26973,italian
33399,italian
9358,italian
24784,italian
46043,italian
21798,italian
13422,italian
33081,italian
48878,italian
11370,italian
30817,italian
28004,italian
18349,italian
9561,italian
36933,italian
8157,italian
22382,italian
25500,italian
39490,italian
18710,italian
35004,italian
17719,italian
19256,italian
48264,italian
52,italian
43628,italian
41707,italian
29524,italian
23716,italian
6355,italian
16054,italian
39766,italian
44868,italian
46752,italian
8413,italian
49260,italian
45751,italian
34634,italian
2405,italian
48092,italian
9995,italian
3165,italian
19395,italian
9715,italian
41697,italian
20053,italian
38879,italian
30008,italian
12349,italian
16217,italian
36621,italian
40661,italian
48599,italian
22501,italian
2192,italian
35798,italian
46899,italian
520,italian
43283,italian
20397,italian
10162,italian
24135,italian
17849,italian
37654,italian
26158,italian
5428,italian
18673,italian
34525,italian
17364,italian
33684,italian
9802,italian
24240,italian
11809,italian
41184,italian
23188,italian
31228,italian
6443,italian
1231,italian
10733,italian
40737,italian
35499,italian
8318,italian
47684,italian
15563,italian
7349,italian
48592,italian
47078,italian
18835,italian
6332,italian
16661,italian
10943,italian
46362,italian
38598,italian
42888,italian
24256,italian
44570,italian
29791,italian
24175,italian
36713,italian
40644,italian
28655,italian
2848,italian
34162,italian
26633,italian
43273,italian
48550,italian
37308,italian
19005,italian
1921,italian
8472,italian
44040,italian
12770,italian
11145,italian
6660,italian
20760,italian
42642,italian
4662,italian
26597,italian
39988,italian
44052,italian
15811,italian
46315,italian
5398,italian
40009,italian
15089,italian
28628,italian
39013,italian
1963,italian
8842,italian
31195,italian
37598,italian
24539,italian
39305,italian
23465,italian
36550,italian
33725,italian
29517,italian
11675,italian
23852,italian
42909,italian
37054,italian
12000,italian
9166,italian
47048,italian
22116,italian
45240,italian
33943,italian
15308,italian
38756,italian
32704,italian
29469,italian
47877,italian
48756,italian
21975,italian
29429,italian
20881,italian
47414,italian
9345,italian
47011,italian
27112,italian
20402,italian
45341,italian
32670,italian
41698,italian
19857,italian
42417,italian
32254,italian
2942,italian
46855,italian
20696,italian
48300,italian
192,italian
32018,italian
36695,italian
48964,italian
12766,italian
42491,italian
38537,italian
22752,italian
13104,italian
24203,italian
38935,italian
805,italian
3417,italian
10861,italian
26640,italian
45720,italian
49419,italian
40352,italian
23447,italian
35394,italian
10875,italian
33773,italian
1539,italian
27817,italian
12418,italian
37243,italian
42127,italian
12905,italian
43889,italian
45671,italian
9885,italian
16313,italian
29862,italian
11076,italian
14205,italian
160,italian
25777,italian
11522,italian
27860,italian
15442,italian
21682,italian
47530,italian
10462,italian
19447,italian
32509,italian
13777,italian
46566,italian
12818,italian
6901,italian
8420,italian
18262,italian
26488,italian
40225,italian
24543,italian
38946,italian
48842,italian
2245,italian
28820,italian
26076,italian
21408,italian
43137,italian
16077,italian
6136,italian
26797,italian
22232,italian
32513,italian
46573,italian
23417,italian
28077,italian
48348,italian
14165,italian
34531,italian
48014,italian
45409,italian
29847,italian
29100,italian
47637,italian
25472,italian
34066,italian
23038,italian
5813,italian
12715,italian
37649,italian
4643,italian
31958,italian
48808,italian
14005,italian
25496,italian
37029,italian
25821,italian
43337,italian
38604,italian
29603,italian
21318,italian
20175,italian
49623,italian
16352,italian
48535,italian
3761,italian
24743,italian
2493,italian
29402,italian
47827,italian
44726,italian
20472,italian
48253,italian
9810,italian
24644,italian
9437,italian
48306,italian
5288,italian
23638,italian
8961,italian
29190,italian
40440,italian
1485,italian
3237,italian
49664,italian
7013,italian
31322,italian
9921,italian
43495,italian
16404,italian
14207,italian
36283,italian
45185,italian
46086,italian
15950,italian
10852,italian
7872,italian
23328,italian
33971,italian
43534,italian
31355,italian
41253,italian
41422,italian
48204,italian
32057,italian
43836,italian
24107,italian
36496,italian
6061,italian
3404,italian
13461,italian
42443,italian
49612,italian
48237,italian
25591,italian
5051,italian
38735,italian
45315,italian
10499,italian
37733,italian
28537,italian
42701,italian
2149,italian
8204,italian
48318,italian
31976,italian
16798,italian
3463,italian
45378,italian
5059,italian
634,italian
31436,italian
44424,italian
27210,italian
9367,italian
42447,italian
39473,italian
48459,italian
26925,italian
27418,italian
43549,italian
28330,italian
23540,italian
23046,italian
3010,italian
3764,italian
8310,italian
24067,italian
33496,italian
17217,italian
38134,italian
48225,italian
10819,italian
20270,italian
11362,italian
15251,italian
39093,italian
10567,italian
45243,italian
5649,italian
40569,italian
1045,italian
10509,italian
14626,italian
18812,italian
4233,italian
13695,italian
40308,italian
46604,italian
22035,italian
39290,italian
46065,italian
41748,italian
26524,italian
32543,italian
4398,italian
27069,italian
33375,italian
4039,italian
8010,italian
45016,italian
49669,italian
43785,italian
4641,italian
20897,italian
27149,italian
48400,italian
47164,italian
43054,italian
44898,italian
43722,italian
6650,italian
23376,italian
24251,italian
41325,italian
19133,italian
15843,italian
34532,italian
21679,italian
35411,italian
9765,italian
16906,italian
37624,italian
19551,italian
42361,italian
16853,italian
36743,italian
30296,italian
40826,italian
25987,italian
37150,italian
42940,italian
8704,italian
27779,italian
27962,italian
42110,italian
43848,italian
2334,italian
18882,italian
32970,italian
44755,italian
34346,italian
5155,italian
36723,italian
41932,italian
14939,italian
36282,italian
8585,italian
40931,italian
47156,italian
7015,italian
9084,italian
44893,italian
43738,italian
11072,italian
37376,italian
25937,italian
37277,italian
22283,italian
3742,italian
34508,italian
19929,italian
7,italian
46340,italian
3755,italian
19864,italian
41988,italian
35558,italian
19853,italian
17597,italian
45852,italian
22994,italian
5226,italian
770,italian
19583,italian
8878,italian
37395,italian
17516,italian
14983,italian
33265,italian
32004,italian
29173,italian
9512,italian
28947,italian
19787,italian
39736,italian
30802,italian
23130,italian
3222,italian
46823,italian
27115,italian
31230,italian
12128,italian
30321,italian
5252,italian
17584,italian
8978,italian
14020,italian
34404,italian
20503,italian
13911,italian
23318,italian
34663,italian
31032,italian
30561,italian
17515,italian
21828,italian
38861,italian
45901,italian
35750,italian
30109,italian
4834,italian
42267,italian
13611,italian
38270,italian
29008,italian
43002,italian
21180,italian
35667,italian
2567,italian
24573,italian
47258,italian
2185,italian
26974,italian
37824,italian
23441,italian
22642,italian
39849,italian
49051,italian
22925,italian
36912,italian
240,italian
19385,italian
14144,italian
11335,italian
48223,italian
18788,italian
25267,italian
25407,italian
15707,italian
35675,italian
9799,italian
33106,italian
20615,italian
8702,italian
22866,italian
49019,italian
18556,italian
16141,italian
48322,italian
37350,italian
1027,italian
37668,italian
42765,italian
4797,italian
17424,italian
42608,italian
21519,italian
46087,italian
37806,italian
35900,italian
32620,italian
31940,italian
1505,italian
36398,italian
13061,italian
4675,italian
49036,italian
40404,italian
22999,italian
15127,italian
20104,italian
48058,italian
41589,italian
11834,italian
4206,italian
42435,italian
25186,italian
37071,italian
3137,italian
741,italian
15780,italian
4316,italian
9340,italian
46997,italian
15261,italian
14689,italian
